"Dataset","Species","Forced.Fire","Forced.No.Fire","Forced.Simpler.Mod","Discard.Later","One.Top.Mod","Join"
"68","ACGL","NA","No","NA","NA","No","68.ACGL"
"68","ACMI","No","NA","NA","NA","No","68.ACMI"
"68","AMAL","NA","No","NA","NA","No","68.AMAL"
"68","ARUV","No","NA","NA","NA","No","68.ARUV"
"68","ATFI","NA","No","NA","NA","No","68.ATFI"
"68","CAME","NA","No","NA","NA","No","68.CAME"
"68","CARU","No","NA","NA","NA","No","68.CARU"
"68","CEVE","No","NA","NA","NA","No","68.CEVE"
"68","CHUM","NA","No","NA","NA","No","68.CHUM"
"68","CLUN","NA","No","NA","NA","No","68.CLUN"
"68","COCA","NA","No","NA","NA","No","68.COCA"
"68","EPAN","No","NA","NA","NA","No","68.EPAN"
"68","GAOV","NA","No","NA","NA","No","68.GAOV"
"68","GASH","NA","No","NA","NA","No","68.GASH"
"68","GOOB","NA","No","NA","NA","No","68.GOOB"
"68","GYDR","NA","No","NA","NA","No","68.GYDR"
"68","HIAL","NA","No","NA","NA","No","68.HIAL"
"68","HODI","NA","No","Yes","NA","No","68.HODI"
"68","LIBO","NA","No","NA","NA","No","68.LIBO"
"68","MANE","NA","No","NA","NA","No","68.MANE"
"68","MEFE","NA","No","NA","NA","No","68.MEFE"
"68","OPHO","NA","No","NA","NA","Yes","68.OPHO"
"68","PAMY","No","NA","NA","NA","Yes","68.PAMY"
"68","POMU","NA","No","NA","NA","No","68.POMU"
"68","PTAQ","NA","No","NA","NA","No","68.PTAQ"
"68","RULA","NA","No","NA","NA","No","68.RULA"
"68","RUPA","NA","No","NA","NA","No","68.RUPA"
"68","RUPE","NA","No","NA","NA","No","68.RUPE"
"68","RUSP","NA","No","NA","NA","No","68.RUSP"
"68","SOSI","NA","No","NA","NA","No","68.SOSI"
"68","SPBE","NA","No","NA","NA","No","68.SPBE"
"68","TITR","NA","No","NA","NA","No","68.TITR"
"68","TRBO","NA","No","NA","Yes","NA","68.TRBO"
"68","VAME","No","NA","Yes","NA","Yes","68.VAME"
"68","VASI","NA","No","NA","NA","No","68.VASI"
"69","ACCI","NA","No","NA","NA","No","69.ACCI"
"69","ACGL","NA","No","NA","NA","No","69.ACGL"
"69","ACMI","No","NA","NA","NA","No","69.ACMI"
"69","AMAL","NA","No","NA","NA","No","69.AMAL"
"69","ARUV","No","NA","NA","NA","No","69.ARUV"
"69","ATFI","NA","No","NA","NA","No","69.ATFI"
"69","CAME","NA","No","NA","Yes","NA","69.CAME"
"69","CARU","No","NA","NA","NA","Yes","69.CARU"
"69","CEVE","No","NA","NA","NA","No","69.CEVE"
"69","CHUM","NA","No","NA","NA","No","69.CHUM"
"69","CLUN","NA","No","NA","NA","No","69.CLUN"
"69","COCA","NA","No","NA","NA","No","69.COCA"
"69","EPAN","No","NA","NA","NA","No","69.EPAN"
"69","GAOV","NA","No","NA","NA","No","69.GAOV"
"69","GASH","NA","No","NA","NA","No","69.GASH"
"69","GOOB","NA","No","NA","NA","No","69.GOOB"
"69","GYDR","NA","No","NA","NA","No","69.GYDR"
"69","HIAL","NA","No","NA","NA","No","69.HIAL"
"69","HODI","NA","No","Yes","NA","No","69.HODI"
"69","LIBO","NA","No","NA","NA","No","69.LIBO"
"69","MANE","NA","No","NA","NA","No","69.MANE"
"69","MEFE","NA","No","NA","NA","No","69.MEFE"
"69","OPHO","NA","No","NA","NA","Yes","69.OPHO"
"69","PAMY","No","NA","NA","NA","Yes","69.PAMY"
"69","POMU","NA","No","NA","NA","No","69.POMU"
"69","PTAQ","NA","No","NA","NA","No","69.PTAQ"
"69","RULA","NA","No","NA","NA","No","69.RULA"
"69","RUPA","NA","No","NA","NA","No","69.RUPA"
"69","RUPE","NA","No","NA","NA","No","69.RUPE"
"69","RUSP","NA","No","NA","NA","No","69.RUSP"
"69","SOSI","NA","No","NA","NA","No","69.SOSI"
"69","SPBE","NA","No","NA","NA","No","69.SPBE"
"69","TITR","NA","No","NA","NA","No","69.TITR"
"69","TRBO","NA","No","NA","NA","No","69.TRBO"
"69","VAME","No","NA","Yes","NA","Yes","69.VAME"
"69","VASI","NA","No","NA","NA","No","69.VASI"
"70","ACCI","NA","No","NA","NA","No","70.ACCI"
"70","ACGL","NA","No","NA","NA","No","70.ACGL"
"70","ACMI","No","NA","NA","NA","No","70.ACMI"
"70","AMAL","NA","No","NA","NA","No","70.AMAL"
"70","ARUV","No","NA","NA","NA","No","70.ARUV"
"70","ATFI","NA","No","NA","NA","No","70.ATFI"
"70","CAME","NA","No","NA","NA","No","70.CAME"
"70","CARU","No","NA","NA","NA","No","70.CARU"
"70","CEVE","No","NA","NA","NA","No","70.CEVE"
"70","CHUM","NA","No","NA","NA","No","70.CHUM"
"70","CLUN","NA","No","NA","NA","No","70.CLUN"
"70","COCA","NA","No","NA","NA","No","70.COCA"
"70","EPAN","No","NA","NA","NA","No","70.EPAN"
"70","GAOV","NA","No","NA","NA","No","70.GAOV"
"70","GASH","NA","No","NA","NA","No","70.GASH"
"70","GOOB","NA","No","NA","NA","No","70.GOOB"
"70","GYDR","NA","No","NA","NA","No","70.GYDR"
"70","HIAL","NA","No","NA","NA","No","70.HIAL"
"70","HODI","NA","No","Yes","NA","No","70.HODI"
"70","LIBO","NA","No","NA","NA","No","70.LIBO"
"70","MANE","NA","No","NA","NA","No","70.MANE"
"70","MEFE","NA","No","NA","NA","No","70.MEFE"
"70","OPHO","NA","No","NA","NA","No","70.OPHO"
"70","PAMY","No","NA","NA","NA","Yes","70.PAMY"
"70","POMU","NA","No","NA","NA","No","70.POMU"
"70","PTAQ","NA","No","NA","NA","No","70.PTAQ"
"70","RULA","NA","No","NA","NA","No","70.RULA"
"70","RUPA","NA","No","NA","NA","No","70.RUPA"
"70","RUPE","NA","No","NA","NA","No","70.RUPE"
"70","RUSP","NA","No","NA","NA","No","70.RUSP"
"70","SOSI","NA","No","NA","NA","No","70.SOSI"
"70","SPBE","NA","Yes","NA","NA","No","70.SPBE"
"70","TITR","NA","No","NA","NA","No","70.TITR"
"70","TRBO","NA","No","NA","NA","No","70.TRBO"
"70","VAME","No","NA","Yes","NA","Yes","70.VAME"
"70","VASI","NA","No","NA","NA","No","70.VASI"
"71","ACCI","NA","No","NA","NA","No","71.ACCI"
"71","ACGL","NA","No","NA","NA","No","71.ACGL"
"71","ACMI","No","NA","NA","NA","No","71.ACMI"
"71","AMAL","NA","No","NA","NA","No","71.AMAL"
"71","ARUV","No","NA","NA","NA","No","71.ARUV"
"71","ATFI","NA","No","NA","NA","No","71.ATFI"
"71","CAME","NA","No","NA","NA","No","71.CAME"
"71","CARU","Yes","NA","NA","NA","No","71.CARU"
"71","CEVE","No","NA","NA","NA","No","71.CEVE"
"71","CHUM","NA","No","NA","NA","No","71.CHUM"
"71","CLUN","NA","No","NA","NA","No","71.CLUN"
"71","COCA","NA","No","NA","NA","No","71.COCA"
"71","EPAN","No","NA","NA","NA","No","71.EPAN"
"71","GAOV","NA","No","NA","NA","No","71.GAOV"
"71","GASH","NA","No","NA","NA","No","71.GASH"
"71","GOOB","NA","No","NA","NA","No","71.GOOB"
"71","GYDR","NA","No","NA","NA","No","71.GYDR"
"71","HIAL","NA","No","NA","NA","No","71.HIAL"
"71","HODI","NA","No","Yes","NA","No","71.HODI"
"71","LIBO","NA","No","NA","NA","No","71.LIBO"
"71","MANE","NA","No","NA","NA","No","71.MANE"
"71","MEFE","NA","No","NA","NA","No","71.MEFE"
"71","OPHO","NA","No","NA","NA","No","71.OPHO"
"71","PAMY","No","NA","NA","NA","Yes","71.PAMY"
"71","POMU","NA","No","NA","NA","No","71.POMU"
"71","PTAQ","NA","No","NA","NA","No","71.PTAQ"
"71","RULA","NA","No","NA","NA","No","71.RULA"
"71","RUPA","NA","No","NA","NA","No","71.RUPA"
"71","RUPE","NA","No","NA","NA","No","71.RUPE"
"71","RUSP","NA","No","NA","NA","No","71.RUSP"
"71","SOSI","NA","No","NA","NA","No","71.SOSI"
"71","SPBE","NA","Yes","NA","NA","No","71.SPBE"
"71","TITR","NA","No","NA","NA","No","71.TITR"
"71","TRBO","NA","No","NA","NA","No","71.TRBO"
"71","VAME","No","NA","Yes","NA","Yes","71.VAME"
"71","VASI","NA","No","NA","NA","No","71.VASI"
"72","ACCI","NA","No","NA","NA","No","72.ACCI"
"72","ACGL","NA","No","NA","NA","No","72.ACGL"
"72","ACMI","No","NA","NA","NA","No","72.ACMI"
"72","AMAL","NA","Yes","NA","NA","No","72.AMAL"
"72","ARUV","No","NA","NA","NA","No","72.ARUV"
"72","ATFI","NA","No","NA","NA","No","72.ATFI"
"72","CAME","NA","No","NA","Yes","NA","72.CAME"
"72","CARU","No","NA","NA","NA","Yes","72.CARU"
"72","CEVE","No","NA","NA","NA","No","72.CEVE"
"72","CHUM","NA","No","NA","NA","No","72.CHUM"
"72","CLUN","NA","No","NA","NA","No","72.CLUN"
"72","COCA","NA","No","NA","NA","No","72.COCA"
"72","EPAN","No","NA","NA","NA","Yes","72.EPAN"
"72","GAOV","NA","No","NA","NA","No","72.GAOV"
"72","GASH","NA","No","NA","NA","No","72.GASH"
"72","GOOB","NA","No","NA","NA","No","72.GOOB"
"72","GYDR","NA","No","NA","NA","No","72.GYDR"
"72","HIAL","NA","No","NA","NA","No","72.HIAL"
"72","HODI","NA","No","Yes","NA","No","72.HODI"
"72","LIBO","NA","No","NA","NA","No","72.LIBO"
"72","MANE","NA","No","NA","NA","No","72.MANE"
"72","MEFE","NA","No","NA","NA","No","72.MEFE"
"72","OPHO","NA","No","NA","NA","Yes","72.OPHO"
"72","PAMY","No","NA","NA","NA","Yes","72.PAMY"
"72","POMU","NA","No","NA","NA","No","72.POMU"
"72","PTAQ","NA","No","NA","NA","No","72.PTAQ"
"72","RULA","NA","No","NA","NA","No","72.RULA"
"72","RUPA","NA","No","NA","NA","No","72.RUPA"
"72","RUPE","NA","No","NA","NA","No","72.RUPE"
"72","RUSP","NA","No","NA","NA","No","72.RUSP"
"72","SOSI","NA","No","NA","NA","No","72.SOSI"
"72","SPBE","NA","No","NA","NA","No","72.SPBE"
"72","TITR","NA","No","NA","NA","No","72.TITR"
"72","TRBO","NA","No","NA","NA","No","72.TRBO"
"72","VAME","No","NA","Yes","NA","Yes","72.VAME"
"72","VASI","NA","No","NA","NA","No","72.VASI"
"73","ACCI","NA","No","NA","NA","No","73.ACCI"
"73","ACGL","NA","No","NA","NA","No","73.ACGL"
"73","ACMI","No","NA","NA","NA","No","73.ACMI"
"73","AMAL","NA","No","NA","NA","No","73.AMAL"
"73","ARUV","No","NA","NA","NA","No","73.ARUV"
"73","ATFI","NA","No","NA","NA","No","73.ATFI"
"73","CAME","NA","No","NA","NA","No","73.CAME"
"73","CARU","No","NA","NA","NA","No","73.CARU"
"73","CEVE","No","NA","NA","NA","No","73.CEVE"
"73","CHUM","NA","No","NA","NA","No","73.CHUM"
"73","CLUN","NA","No","NA","NA","No","73.CLUN"
"73","COCA","NA","No","NA","NA","No","73.COCA"
"73","EPAN","No","NA","NA","NA","No","73.EPAN"
"73","GAOV","NA","No","NA","NA","No","73.GAOV"
"73","GASH","NA","No","NA","NA","No","73.GASH"
"73","GOOB","NA","No","NA","NA","No","73.GOOB"
"73","GYDR","NA","No","NA","NA","No","73.GYDR"
"73","HIAL","NA","No","NA","NA","No","73.HIAL"
"73","HODI","NA","No","Yes","NA","No","73.HODI"
"73","LIBO","NA","No","NA","NA","No","73.LIBO"
"73","MANE","NA","No","NA","NA","No","73.MANE"
"73","MEFE","NA","No","NA","NA","No","73.MEFE"
"73","OPHO","NA","No","NA","NA","Yes","73.OPHO"
"73","PAMY","No","NA","NA","NA","Yes","73.PAMY"
"73","POMU","NA","No","NA","NA","No","73.POMU"
"73","PTAQ","NA","No","NA","NA","No","73.PTAQ"
"73","RULA","NA","No","NA","NA","No","73.RULA"
"73","RUPA","NA","No","NA","NA","No","73.RUPA"
"73","RUPE","NA","No","NA","NA","No","73.RUPE"
"73","RUSP","NA","No","NA","NA","No","73.RUSP"
"73","SOSI","NA","No","NA","NA","No","73.SOSI"
"73","SPBE","NA","No","NA","NA","No","73.SPBE"
"73","TITR","NA","No","NA","NA","No","73.TITR"
"73","TRBO","NA","No","NA","NA","No","73.TRBO"
"73","VAME","No","NA","Yes","NA","Yes","73.VAME"
"73","VASI","NA","No","NA","NA","No","73.VASI"
"74","ACCI","NA","No","NA","NA","No","74.ACCI"
"74","ACGL","NA","No","NA","NA","No","74.ACGL"
"74","ACMI","No","NA","NA","NA","No","74.ACMI"
"74","AMAL","NA","No","NA","NA","No","74.AMAL"
"74","ARUV","No","NA","NA","NA","No","74.ARUV"
"74","ATFI","NA","No","NA","NA","No","74.ATFI"
"74","CAME","NA","No","NA","NA","No","74.CAME"
"74","CARU","Yes","NA","NA","NA","No","74.CARU"
"74","CEVE","No","NA","NA","NA","No","74.CEVE"
"74","CHUM","NA","No","NA","NA","No","74.CHUM"
"74","CLUN","NA","No","NA","NA","No","74.CLUN"
"74","COCA","NA","No","NA","NA","No","74.COCA"
"74","EPAN","No","NA","NA","NA","Yes","74.EPAN"
"74","GAOV","NA","No","NA","NA","No","74.GAOV"
"74","GASH","NA","No","NA","NA","No","74.GASH"
"74","GOOB","NA","No","NA","NA","No","74.GOOB"
"74","GYDR","NA","No","NA","NA","No","74.GYDR"
"74","HIAL","NA","No","NA","NA","No","74.HIAL"
"74","HODI","NA","No","Yes","NA","No","74.HODI"
"74","LIBO","NA","No","NA","NA","No","74.LIBO"
"74","MANE","NA","No","NA","NA","No","74.MANE"
"74","MEFE","NA","No","NA","NA","No","74.MEFE"
"74","OPHO","NA","No","NA","NA","No","74.OPHO"
"74","PAMY","No","NA","NA","NA","Yes","74.PAMY"
"74","POMU","NA","No","NA","NA","No","74.POMU"
"74","PTAQ","NA","No","NA","NA","No","74.PTAQ"
"74","RULA","NA","No","NA","NA","No","74.RULA"
"74","RUPA","NA","No","NA","NA","No","74.RUPA"
"74","RUPE","NA","No","NA","NA","No","74.RUPE"
"74","RUSP","NA","No","NA","NA","No","74.RUSP"
"74","SOSI","NA","No","NA","NA","No","74.SOSI"
"74","SPBE","NA","Yes","NA","NA","No","74.SPBE"
"74","TITR","NA","No","NA","NA","No","74.TITR"
"74","TRBO","NA","No","NA","NA","No","74.TRBO"
"74","VAME","No","NA","Yes","NA","Yes","74.VAME"
"74","VASI","NA","No","NA","NA","No","74.VASI"
"75","ACCI","NA","No","NA","NA","No","75.ACCI"
"75","ACGL","NA","No","NA","NA","No","75.ACGL"
"75","ACMI","No","NA","NA","NA","No","75.ACMI"
"75","AMAL","NA","No","NA","NA","No","75.AMAL"
"75","ARUV","No","NA","NA","NA","No","75.ARUV"
"75","ATFI","NA","No","NA","NA","No","75.ATFI"
"75","CAME","NA","No","NA","Yes","NA","75.CAME"
"75","CARU","No","NA","NA","NA","Yes","75.CARU"
"75","CEVE","No","NA","NA","NA","No","75.CEVE"
"75","CHUM","NA","No","NA","NA","No","75.CHUM"
"75","CLUN","NA","No","NA","NA","No","75.CLUN"
"75","COCA","NA","No","NA","NA","No","75.COCA"
"75","EPAN","No","NA","NA","NA","No","75.EPAN"
"75","GAOV","NA","No","NA","NA","No","75.GAOV"
"75","GASH","NA","No","NA","NA","No","75.GASH"
"75","GOOB","NA","No","NA","NA","No","75.GOOB"
"75","GYDR","NA","No","NA","NA","No","75.GYDR"
"75","HIAL","NA","No","NA","NA","No","75.HIAL"
"75","HODI","NA","No","Yes","NA","No","75.HODI"
"75","LIBO","NA","No","NA","NA","No","75.LIBO"
"75","MANE","NA","No","NA","NA","No","75.MANE"
"75","MEFE","NA","No","NA","NA","No","75.MEFE"
"75","OPHO","NA","No","NA","NA","Yes","75.OPHO"
"75","PAMY","No","NA","NA","NA","Yes","75.PAMY"
"75","POMU","NA","No","NA","NA","No","75.POMU"
"75","PTAQ","NA","No","NA","NA","No","75.PTAQ"
"75","RULA","NA","No","NA","NA","No","75.RULA"
"75","RUPA","NA","No","NA","NA","No","75.RUPA"
"75","RUPE","NA","No","NA","NA","No","75.RUPE"
"75","RUSP","NA","No","NA","NA","No","75.RUSP"
"75","SOSI","NA","No","NA","NA","No","75.SOSI"
"75","SPBE","NA","Yes","NA","NA","No","75.SPBE"
"75","TITR","NA","No","NA","NA","No","75.TITR"
"75","TRBO","NA","No","NA","NA","No","75.TRBO"
"75","VAME","No","NA","Yes","NA","Yes","75.VAME"
"75","VASI","NA","No","NA","NA","No","75.VASI"
"76","ACCI","NA","No","NA","NA","No","76.ACCI"
"76","ACGL","NA","No","NA","NA","No","76.ACGL"
"76","ACMI","No","NA","NA","NA","No","76.ACMI"
"76","AMAL","NA","Yes","NA","NA","No","76.AMAL"
"76","ARUV","No","NA","NA","NA","No","76.ARUV"
"76","ATFI","NA","No","NA","NA","No","76.ATFI"
"76","CAME","NA","No","NA","Yes","NA","76.CAME"
"76","CARU","No","NA","NA","NA","Yes","76.CARU"
"76","CEVE","No","NA","NA","NA","No","76.CEVE"
"76","CHUM","NA","No","NA","NA","No","76.CHUM"
"76","CLUN","NA","No","NA","NA","No","76.CLUN"
"76","COCA","NA","No","NA","NA","No","76.COCA"
"76","EPAN","No","NA","NA","NA","No","76.EPAN"
"76","GAOV","NA","No","NA","NA","No","76.GAOV"
"76","GASH","NA","No","NA","NA","No","76.GASH"
"76","GOOB","NA","No","NA","NA","No","76.GOOB"
"76","GYDR","NA","No","NA","NA","No","76.GYDR"
"76","HIAL","NA","No","NA","NA","No","76.HIAL"
"76","HODI","NA","No","Yes","NA","No","76.HODI"
"76","LIBO","NA","No","NA","NA","No","76.LIBO"
"76","MANE","NA","No","NA","NA","No","76.MANE"
"76","MEFE","NA","No","NA","NA","No","76.MEFE"
"76","OPHO","NA","No","NA","NA","No","76.OPHO"
"76","PAMY","No","NA","NA","NA","Yes","76.PAMY"
"76","POMU","NA","No","NA","NA","No","76.POMU"
"76","PTAQ","NA","No","NA","NA","No","76.PTAQ"
"76","RULA","NA","No","NA","NA","No","76.RULA"
"76","RUPA","NA","No","NA","NA","No","76.RUPA"
"76","RUPE","NA","No","NA","NA","No","76.RUPE"
"76","RUSP","NA","No","NA","NA","No","76.RUSP"
"76","SOSI","NA","No","NA","NA","No","76.SOSI"
"76","SPBE","NA","Yes","NA","NA","No","76.SPBE"
"76","TITR","NA","No","NA","NA","No","76.TITR"
"76","TRBO","NA","No","NA","NA","No","76.TRBO"
"76","VAME","No","NA","Yes","NA","Yes","76.VAME"
"76","VASI","NA","No","NA","NA","No","76.VASI"
"77","ACCI","NA","No","NA","NA","No","77.ACCI"
"77","ACGL","NA","No","NA","NA","No","77.ACGL"
"77","ACMI","No","NA","NA","NA","No","77.ACMI"
"77","AMAL","NA","No","NA","NA","No","77.AMAL"
"77","ARUV","No","NA","NA","NA","No","77.ARUV"
"77","ATFI","NA","No","NA","NA","No","77.ATFI"
"77","CAME","NA","No","NA","NA","No","77.CAME"
"77","CARU","No","NA","NA","NA","No","77.CARU"
"77","CEVE","No","NA","NA","NA","No","77.CEVE"
"77","CHUM","NA","No","NA","NA","No","77.CHUM"
"77","CLUN","NA","No","NA","NA","No","77.CLUN"
"77","COCA","NA","No","NA","NA","No","77.COCA"
"77","EPAN","No","NA","NA","NA","No","77.EPAN"
"77","GAOV","NA","No","NA","NA","No","77.GAOV"
"77","GASH","NA","No","NA","NA","No","77.GASH"
"77","GOOB","NA","No","NA","NA","No","77.GOOB"
"77","GYDR","NA","No","NA","NA","No","77.GYDR"
"77","HIAL","NA","No","NA","NA","No","77.HIAL"
"77","HODI","NA","No","Yes","NA","No","77.HODI"
"77","LIBO","NA","No","NA","NA","No","77.LIBO"
"77","MANE","NA","No","NA","NA","No","77.MANE"
"77","MEFE","NA","No","NA","NA","No","77.MEFE"
"77","OPHO","NA","No","NA","NA","Yes","77.OPHO"
"77","PAMY","No","NA","NA","NA","Yes","77.PAMY"
"77","POMU","NA","No","NA","NA","No","77.POMU"
"77","PTAQ","NA","No","NA","NA","No","77.PTAQ"
"77","RULA","NA","No","NA","NA","No","77.RULA"
"77","RUPA","NA","No","NA","NA","No","77.RUPA"
"77","RUPE","NA","No","NA","NA","No","77.RUPE"
"77","RUSP","NA","No","NA","NA","No","77.RUSP"
"77","SOSI","NA","No","NA","NA","No","77.SOSI"
"77","SPBE","NA","Yes","NA","NA","No","77.SPBE"
"77","TITR","NA","No","NA","NA","No","77.TITR"
"77","TRBO","NA","No","NA","NA","No","77.TRBO"
"77","VAME","No","NA","Yes","NA","Yes","77.VAME"
"77","VASI","NA","No","NA","NA","No","77.VASI"
"78","ACCI","NA","No","NA","NA","No","78.ACCI"
"78","ACGL","NA","No","NA","NA","No","78.ACGL"
"78","ACMI","No","NA","NA","NA","No","78.ACMI"
"78","AMAL","NA","No","NA","NA","No","78.AMAL"
"78","ARUV","No","NA","NA","NA","No","78.ARUV"
"78","ATFI","NA","No","NA","NA","No","78.ATFI"
"78","CAME","NA","No","NA","NA","No","78.CAME"
"78","CARU","Yes","NA","NA","NA","No","78.CARU"
"78","CEVE","No","NA","NA","NA","No","78.CEVE"
"78","CHUM","NA","No","NA","NA","No","78.CHUM"
"78","CLUN","NA","No","NA","NA","No","78.CLUN"
"78","COCA","NA","No","NA","NA","No","78.COCA"
"78","EPAN","No","NA","NA","NA","Yes","78.EPAN"
"78","GAOV","NA","No","NA","NA","No","78.GAOV"
"78","GASH","NA","No","NA","NA","No","78.GASH"
"78","GOOB","NA","No","NA","NA","No","78.GOOB"
"78","GYDR","NA","No","NA","NA","No","78.GYDR"
"78","HIAL","NA","No","NA","NA","No","78.HIAL"
"78","HODI","NA","No","Yes","NA","No","78.HODI"
"78","LIBO","NA","No","NA","NA","No","78.LIBO"
"78","MANE","NA","No","NA","NA","No","78.MANE"
"78","MEFE","NA","No","NA","NA","No","78.MEFE"
"78","OPHO","NA","No","NA","NA","Yes","78.OPHO"
"78","PAMY","No","NA","NA","NA","Yes","78.PAMY"
"78","POMU","NA","No","NA","NA","No","78.POMU"
"78","PTAQ","NA","No","NA","NA","No","78.PTAQ"
"78","RULA","NA","No","NA","NA","No","78.RULA"
"78","RUPA","NA","No","NA","NA","No","78.RUPA"
"78","RUPE","NA","No","NA","NA","No","78.RUPE"
"78","RUSP","NA","No","NA","NA","No","78.RUSP"
"78","SOSI","NA","No","NA","NA","No","78.SOSI"
"78","SPBE","NA","Yes","NA","NA","No","78.SPBE"
"78","TITR","NA","No","NA","NA","No","78.TITR"
"78","TRBO","NA","No","NA","NA","No","78.TRBO"
"78","VAME","No","NA","Yes","NA","Yes","78.VAME"
"78","VASI","NA","No","NA","NA","No","78.VASI"
"79","ACCI","NA","No","NA","NA","No","79.ACCI"
"79","ACGL","NA","No","NA","NA","No","79.ACGL"
"79","ACMI","No","NA","NA","NA","No","79.ACMI"
"79","AMAL","NA","Yes","NA","NA","No","79.AMAL"
"79","ARUV","No","NA","NA","NA","No","79.ARUV"
"79","ATFI","NA","No","NA","NA","No","79.ATFI"
"79","CAME","NA","No","NA","NA","No","79.CAME"
"79","CARU","No","NA","NA","NA","Yes","79.CARU"
"79","CEVE","No","NA","NA","NA","No","79.CEVE"
"79","CHUM","NA","No","NA","NA","No","79.CHUM"
"79","CLUN","NA","No","NA","NA","No","79.CLUN"
"79","COCA","NA","No","NA","NA","No","79.COCA"
"79","EPAN","No","NA","NA","NA","No","79.EPAN"
"79","GAOV","NA","No","NA","NA","No","79.GAOV"
"79","GASH","NA","No","NA","NA","No","79.GASH"
"79","GOOB","NA","No","NA","NA","No","79.GOOB"
"79","GYDR","NA","No","NA","NA","No","79.GYDR"
"79","HIAL","NA","No","NA","NA","No","79.HIAL"
"79","HODI","NA","No","Yes","NA","No","79.HODI"
"79","LIBO","NA","No","NA","NA","No","79.LIBO"
"79","MANE","NA","No","NA","NA","No","79.MANE"
"79","MEFE","NA","No","NA","NA","No","79.MEFE"
"79","OPHO","NA","No","NA","NA","Yes","79.OPHO"
"79","PAMY","No","NA","NA","NA","Yes","79.PAMY"
"79","POMU","NA","No","NA","NA","No","79.POMU"
"79","PTAQ","NA","No","NA","NA","No","79.PTAQ"
"79","RULA","NA","No","NA","NA","No","79.RULA"
"79","RUPA","NA","No","NA","NA","No","79.RUPA"
"79","RUPE","NA","No","NA","NA","No","79.RUPE"
"79","RUSP","NA","No","NA","NA","No","79.RUSP"
"79","SOSI","NA","No","NA","NA","No","79.SOSI"
"79","SPBE","NA","Yes","NA","NA","No","79.SPBE"
"79","TITR","NA","No","NA","NA","No","79.TITR"
"79","TRBO","NA","No","NA","NA","No","79.TRBO"
"79","VAME","No","NA","Yes","NA","Yes","79.VAME"
"79","VASI","NA","No","NA","NA","No","79.VASI"
"80","ACCI","NA","No","NA","NA","No","80.ACCI"
"80","ACGL","NA","No","NA","NA","No","80.ACGL"
"80","ACMI","No","NA","NA","NA","No","80.ACMI"
"80","AMAL","NA","Yes","NA","NA","No","80.AMAL"
"80","ARUV","No","NA","NA","NA","No","80.ARUV"
"80","ATFI","NA","No","NA","NA","No","80.ATFI"
"80","CAME","NA","No","NA","Yes","NA","80.CAME"
"80","CARU","No","NA","NA","NA","No","80.CARU"
"80","CEVE","No","NA","NA","NA","Yes","80.CEVE"
"80","CHUM","NA","No","NA","NA","No","80.CHUM"
"80","CLUN","NA","No","NA","NA","No","80.CLUN"
"80","COCA","NA","No","NA","NA","No","80.COCA"
"80","EPAN","No","NA","NA","NA","No","80.EPAN"
"80","GAOV","NA","No","NA","NA","No","80.GAOV"
"80","GASH","NA","No","NA","NA","No","80.GASH"
"80","GOOB","NA","No","NA","NA","No","80.GOOB"
"80","GYDR","NA","No","NA","NA","No","80.GYDR"
"80","HIAL","NA","No","NA","NA","No","80.HIAL"
"80","HODI","NA","No","Yes","NA","No","80.HODI"
"80","LIBO","NA","No","NA","NA","No","80.LIBO"
"80","MANE","NA","No","NA","NA","No","80.MANE"
"80","MEFE","NA","No","NA","NA","Yes","80.MEFE"
"80","OPHO","NA","No","NA","NA","No","80.OPHO"
"80","PAMY","No","NA","NA","NA","No","80.PAMY"
"80","POMU","NA","No","NA","NA","No","80.POMU"
"80","PTAQ","NA","No","NA","NA","No","80.PTAQ"
"80","RULA","NA","No","NA","NA","No","80.RULA"
"80","RUPA","NA","No","NA","NA","No","80.RUPA"
"80","RUPE","NA","No","NA","NA","No","80.RUPE"
"80","RUSP","NA","No","NA","NA","No","80.RUSP"
"80","SOSI","NA","No","NA","NA","No","80.SOSI"
"80","SPBE","NA","Yes","NA","NA","No","80.SPBE"
"80","TITR","NA","No","NA","NA","No","80.TITR"
"80","TRBO","NA","No","NA","NA","No","80.TRBO"
"80","VAME","No","NA","Yes","NA","Yes","80.VAME"
"80","VASI","NA","No","NA","NA","No","80.VASI"
"81","ACCI","NA","No","NA","NA","No","81.ACCI"
"81","ACGL","NA","No","NA","NA","No","81.ACGL"
"81","ACMI","No","NA","NA","NA","No","81.ACMI"
"81","AMAL","NA","No","NA","NA","No","81.AMAL"
"81","ARUV","No","NA","NA","NA","Yes","81.ARUV"
"81","ATFI","NA","No","NA","NA","No","81.ATFI"
"81","CAME","NA","No","NA","NA","No","81.CAME"
"81","CARU","No","NA","NA","NA","No","81.CARU"
"81","CEVE","No","NA","NA","NA","No","81.CEVE"
"81","CHUM","NA","No","NA","NA","No","81.CHUM"
"81","CLUN","NA","No","NA","NA","No","81.CLUN"
"81","COCA","NA","No","NA","NA","No","81.COCA"
"81","EPAN","No","NA","NA","NA","Yes","81.EPAN"
"81","GAOV","NA","No","NA","NA","No","81.GAOV"
"81","GASH","NA","No","NA","NA","No","81.GASH"
"81","GOOB","NA","No","NA","NA","No","81.GOOB"
"81","GYDR","NA","No","NA","NA","No","81.GYDR"
